01.01.2015 12:30;S245                          ;402310;1;1
01.01.2015 12:30;S245                          ;527602;1;1
01.01.2015 12:30;S245                          ;777982;1;1
03.01.2015 15:30;S245                          ;7038734;1;1
03.01.2015 15:30;S245                          ;7038733;3;2
08.01.2015 12:30;S245                          ;402228;1;1
08.01.2015 12:30;S245                          ;625995;1;1
08.01.2015 12:30;S245                          ;789689;1;1
08.01.2015 12:30;S245                          ;7038734;1;1
15.01.2015 12:30;S245                          ;402481;1;1
15.01.2015 12:30;S245                          ;527604;1;1
15.01.2015 12:30;S245                          ;777982;1;1
17.01.2015 15:30;S245                          ;405985;1;0
17.01.2015 15:30;S245                          ;405985;1;0
20.01.2015 12:30;S245                          ;402310;1;1
20.01.2015 12:30;S245                          ;402484;1;1
20.01.2015 12:30;S245                          ;402500;1;1
20.01.2015 12:30;S245                          ;7003097;1;1
20.01.2015 12:30;S245                          ;7038734;1;1
20.01.2015 12:30;S245                          ;405985;1;0
22.01.2015 12:30;S245                          ;527602;1;1
22.01.2015 12:30;S245                          ;7005584;1;1
22.01.2015 12:30;S245                          ;7038734;1;1
27.01.2015 12:30;S245                          ;701639;1;1
27.01.2015 12:30;S245                          ;777982;1;1
27.01.2015 12:30;S245                          ;789689;1;1
27.01.2015 12:30;S245                          ;405985;1;1
29.01.2015 12:30;S245                          ;527602;1;1
29.01.2015 12:30;S245                          ;704479;1;1
29.01.2015 12:30;S245                          ;7003097;1;1
03.02.2015 12:30;S245                          ;402310;1;1
05.02.2015 12:30;S245                          ;402484;1;1
05.02.2015 12:30;S245                          ;625995;1;1
05.02.2015 12:30;S245                          ;789689;1;1
05.02.2015 12:30;S245                          ;7003101;1;1
07.02.2015 15:30;S245                          ;402363;1;1
10.02.2015 12:30;S245                          ;527602;1;1
10.02.2015 12:30;S245                          ;777982;1;1
12.02.2015 12:30;S245                          ;777982;1;1
17.02.2015 12:30;S245                          ;704479;1;1
17.02.2015 12:30;S245                          ;7038734;1;1
19.02.2015 12:30;S245                          ;402228;1;1
19.02.2015 12:30;S245                          ;402310;1;1
19.02.2015 12:30;S245                          ;402481;1;1
19.02.2015 12:30;S245                          ;402484;1;1
19.02.2015 12:30;S245                          ;527604;1;1
19.02.2015 12:30;S245                          ;789689;1;1
24.02.2015 12:30;S245                          ;527602;1;1
26.02.2015 12:30;S245                          ;768953;1;1
26.02.2015 12:30;S245                          ;777982;1;1
03.03.2015 12:30;S245                          ;406675;1;0
03.03.2015 12:30;S245                          ;789689;1;1
05.03.2015 12:30;S245                          ;402228;1;1
10.03.2015 12:30;S245                          ;406675;1;0
10.03.2015 12:30;S245                          ;402484;1;1
12.03.2015 12:30;S245                          ;402604;1;1
12.03.2015 12:30;S245                          ;7038734;1;1
14.03.2015 15:30;S245                          ;527602;1;0
14.03.2015 15:30;S245                          ;527604;1;1
17.03.2015 12:30;S245                          ;406675;1;1
17.03.2015 12:30;S245                          ;527602;1;0
17.03.2015 12:30;S245                          ;701639;1;1
17.03.2015 12:30;S245                          ;717807;1;1
17.03.2015 12:30;S245                          ;789689;1;1
17.03.2015 12:30;S245                          ;7003097;1;1
19.03.2015 12:30;S245                          ;402228;1;1
19.03.2015 12:30;S245                          ;402310;1;1
19.03.2015 12:30;S245                          ;402363;1;1
19.03.2015 12:30;S245                          ;402484;1;1
19.03.2015 12:30;S245                          ;402500;1;1
19.03.2015 12:30;S245                          ;704479;1;1
19.03.2015 12:30;S245                          ;717807;1;0
19.03.2015 12:30;S245                          ;768953;1;1
19.03.2015 12:30;S245                          ;7003101;1;1
24.03.2015 12:30;S245                          ;527604;1;1
26.03.2015 12:30;S245                          ;402310;1;1
26.03.2015 12:30;S245                          ;402481;1;1
26.03.2015 12:30;S245                          ;527604;1;1
28.03.2015 15:30;S245                          ;7038733;5;4
28.03.2015 15:30;S245                          ;7038734;2;2
31.03.2015 12:30;S245                          ;527602;1;1
02.04.2015 12:30;S245                          ;402310;1;1
02.04.2015 12:30;S245                          ;402484;1;1
02.04.2015 12:30;S245                          ;527602;1;0
02.04.2015 12:30;S245                          ;704479;1;1
02.04.2015 12:30;S245                          ;7038734;1;0
02.04.2015 12:30;S245                          ;7038733;1;1
07.04.2015 12:30;S245                          ;527602;1;1
09.04.2015 12:30;S245                          ;402228;1;1
09.04.2015 12:30;S245                          ;406675;1;1
09.04.2015 12:30;S245                          ;527602;1;1
09.04.2015 12:30;S245                          ;7003097;1;1
09.04.2015 12:30;S245                          ;7003101;1;1
09.04.2015 12:30;S245                          ;7005584;1;1
09.04.2015 12:30;S245                          ;7043108;1;1
14.04.2015 12:30;S245                          ;402310;1;1
14.04.2015 12:30;S245                          ;527604;1;1
14.04.2015 12:30;S245                          ;777982;1;0
16.04.2015 12:30;S245                          ;402484;1;1
16.04.2015 12:30;S245                          ;625995;1;1
16.04.2015 12:30;S245                          ;777982;1;0
21.04.2015 12:30;S245                          ;402228;1;1
21.04.2015 12:30;S245                          ;402310;1;1
21.04.2015 12:30;S245                          ;402603;1;0
21.04.2015 12:30;S245                          ;527604;1;1
21.04.2015 12:30;S245                          ;777982;1;1
23.04.2015 12:30;S245                          ;777982;1;0
28.04.2015 12:30;S245                          ;402310;1;1
28.04.2015 12:30;S245                          ;402481;1;1
28.04.2015 12:30;S245                          ;402603;1;1
28.04.2015 12:30;S245                          ;527604;1;1
28.04.2015 12:30;S245                          ;777982;1;1
30.04.2015 12:30;S245                          ;402604;1;1
30.04.2015 12:30;S245                          ;406675;1;1
30.04.2015 12:30;S245                          ;704479;1;1
05.05.2015 12:30;S245                          ;402310;1;1
05.05.2015 12:30;S245                          ;527602;1;1
05.05.2015 12:30;S245                          ;527604;1;1
05.05.2015 12:30;S245                          ;789689;1;1
05.05.2015 12:30;S245                          ;7003101;1;1
07.05.2015 12:30;S245                          ;402484;1;1
07.05.2015 12:30;S245                          ;402500;1;1
07.05.2015 12:30;S245                          ;768953;1;1
07.05.2015 12:30;S245                          ;777982;1;1
07.05.2015 12:30;S245                          ;7038734;1;1
07.05.2015 12:30;S245                          ;402484;1;1
07.05.2015 12:30;S245                          ;402500;1;1
07.05.2015 12:30;S245                          ;768953;1;1
07.05.2015 12:30;S245                          ;777982;1;1
07.05.2015 12:30;S245                          ;7038734;1;1
07.05.2015 12:30;S245                          ;402484;1;1
07.05.2015 12:30;S245                          ;402500;1;1
