09.01.2015;11:00:00;T704                          ;421966;1;1
09.01.2015;11:00:00;T704                          ;439716;1;1
09.01.2015;11:00:00;T704                          ;456909;1;1
09.01.2015;11:00:00;T704                          ;460745;1;1
09.01.2015;11:00:00;T704                          ;492248;1;1
09.01.2015;11:00:00;T704                          ;643250;1;1
09.01.2015;11:00:00;T704                          ;655693;1;1
09.01.2015;11:00:00;T704                          ;665037;1;1
09.01.2015;11:00:00;T704                          ;667049;1;1
09.01.2015;11:00:00;T704                          ;689965;1;1
09.01.2015;11:00:00;T704                          ;696710;1;1
09.01.2015;11:00:00;T704                          ;704479;1;1
09.01.2015;11:00:00;T704                          ;722968;1;1
09.01.2015;11:00:00;T704                          ;756675;1;1
09.01.2015;11:00:00;T704                          ;786074;1;1
09.01.2015;11:00:00;T704                          ;789689;1;1
09.01.2015;11:00:00;T704                          ;7001439;1;1
09.01.2015;11:00:00;T704                          ;7002988;1;1
09.01.2015;11:00:00;T704                          ;7002989;1;0
09.01.2015;11:00:00;T704                          ;7048580;1;0
09.01.2015;11:00:00;T704                          ;7055857;1;0
09.01.2015;11:00:00;T704                          ;402228;10;10
09.01.2015;11:00:00;T704                          ;406674;1;1
09.01.2015;11:00:00;T704                          ;406688;10;0
09.01.2015;11:00:00;T704                          ;476076;5;5
09.01.2015;11:00:00;T704                          ;755173;4;4
09.01.2015;11:00:00;T704                          ;7003096;2;2
09.01.2015;11:00:00;T704                          ;7003097;2;2
09.01.2015;11:00:00;T704                          ;7003098;8;0
09.01.2015;11:00:00;T704                          ;7003099;1;1
09.01.2015;11:00:00;T704                          ;7003100;2;2
09.01.2015;11:00:00;T704                          ;7003101;4;4
09.01.2015;11:00:00;T704                          ;7003102;4;4
09.01.2015;11:00:00;T704                          ;7092754;4;4
09.01.2015;11:00:00;T704                          ;7092880;2;2
09.01.2015;11:00:00;T704                          ;407752;1;0
09.01.2015;11:00:00;T704                          ;418408;2;2
09.01.2015;11:00:00;T704                          ;527356;1;1
